"dsc","url","mag","lat","lng","distance"
"M 0.9 - 23km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377386",0.86,37.4651667,-118.8495,196.88878670759442
"M 0.6 - 12km E of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368371",0.55,37.6273333,-118.8285,196.89500043496093
"M 0.5 - 22km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379041",0.45,37.474,-118.8458333,197.01057576397778
"M 0.5 - 21km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375651",0.53,37.4826667,-118.8433333,197.07147029216947
"M 0.7 - 23km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380961",0.65,37.4671667,-118.8451667,197.10750991089515
"M 0.6 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373986",0.57,37.5076667,-118.8388333,197.1106167745784
"M 0.6 - 17km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376606",0.57,37.534,-118.8343333,197.15535561161718
"M 0.9 - 27km ENE of Shingletown, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372236",0.94,40.568,-121.5856667,197.21127915791567
"M 1.7 - 23km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380501",1.71,37.4745,-118.842,197.21500739433557
"M 0.4 - 13km E of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372741",0.43,37.65,-118.8205,197.22370661264867
"M 1.1 - 22km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377766",1.06,37.473,-118.8418333,197.23737681285496
"M 1.2 - 26km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377036",1.21,37.4738333,-118.8416667,197.23924093106493
"M 0.8 - 22km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381351",0.81,37.4728333,-118.8415,197.25663936769112
"M 0.7 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373966",0.71,37.507,-118.8361667,197.26161034958432
"M 0.4 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376976",0.37,37.5065,-118.8356667,197.2926789864168
"M 0.7 - 22km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377061",0.73,37.4741667,-118.8405,197.29951408651996
"M 0.2 - 15km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368351",0.24,37.5708333,-118.8268333,197.3113201685163
"M 0.5 - 23km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368876",0.52,37.4661667,-118.8408333,197.3523307691352
"M 0.6 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376746",0.56,37.5061667,-118.8338333,197.39582686070068
"M 0.7 - 22km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377076",0.68,37.473,-118.8375,197.47349845278188
"M 1.4 - 18km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373376",1.35,37.5285,-118.829,197.4871686529882
"M 1.4 - 20km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376966",1.36,37.5065,-118.8316667,197.51140218971753
"M 0.4 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372111",0.44,37.5163333,-118.8295,197.55241279033643
"M 0.6 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375006",0.59,37.5126667,-118.829,197.60771496389825
"M 0.5 - 23km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368886",0.5,37.4703333,-118.8351667,197.6244920277878
"M 1.0 - 25km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367781",0.95,37.4938333,-118.8311667,197.64126909167734
"M 0.6 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373116",0.6,37.5165,-118.8278333,197.641890464414
"M 0.5 - 23km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367661",0.52,37.4716667,-118.8333333,197.71272695639206
"M 0.5 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371901",0.53,37.5188333,-118.8261667,197.71459107460203
"M 0.4 - 15km ESE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368226",0.44,37.5788333,-118.818,197.74379559322458
"M 0.5 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371966",0.5,37.5175,-118.8256667,197.75249481153767
"M 0.7 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377021",0.66,37.5111667,-118.826,197.78356344837016
"M 0.5 - 15km ESE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72365756",0.46,37.5945,-118.8145,197.8401083674053
"M 0.6 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375466",0.63,37.523,-118.8213333,197.94698447810904
"M 1.5 - 20km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380856",1.45,37.532,-118.8198333,197.96189742378866
"M 0.6 - 23km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376371",0.64,37.46,-118.8271667,198.15265885394012
"M 0.7 - 16km ESE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368296",0.72,37.5951667,-118.7953333,198.8846359377136
"M 0.9 - 16km ESE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368036",0.93,37.5955,-118.7935,198.98281283010428
"M 0.5 - 18km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380231",0.5,37.5518333,-118.7971667,199.0592416767122
"M 0.6 - 17km ESE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375861",0.61,37.59,-118.7923333,199.079125604285
"M 0.5 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367916",0.54,37.4575,-118.8105,199.08347521344155
"M 0.9 - 18km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380151",0.93,37.55,-118.7965,199.1077087501709
"M 1.0 - 18km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380011",0.95,37.5513333,-118.7955,199.15369033268297
"M 1.1 - 18km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380161",1.14,37.5516667,-118.795,199.17854524214897
"M 1.0 - 19km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380226",1.04,37.551,-118.795,199.18289485130552
"M 2.1 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367581",2.14,37.4598333,-118.8053333,199.34445176283447
"M 0.7 - 17km ESE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368921",0.69,37.5998333,-118.785,199.42274472765234
"M 0.8 - 21km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381641",0.75,37.5183333,-118.7946667,199.43827904606857
"M 1.3 - 20km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371191",1.25,37.544,-118.7833333,199.8688903525669
"M 1.1 - 24km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369836",1.11,37.4778333,-118.7911667,199.95774665390783
"M 1.1 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366951",1.11,37.4751667,-118.7906667,200.00807784557645
"M 1.7 - 0km NNW of Shasta Lake, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378666",1.7,40.6841667,-122.373,200.12924552922317
"M 0.4 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379841",0.41,37.4781667,-118.7868333,200.19138280288814
"M 0.5 - 21km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378986",0.53,37.5306667,-118.779,200.20132476667456
"M 0.8 - 24km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372191",0.79,37.4823333,-118.785,200.25600556749973
"M 0.8 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371416",0.81,37.4788333,-118.7853333,200.26781164949608
"M 0.9 - 24km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369576",0.92,37.477,-118.7853333,200.2833459679123
"M 0.8 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72365771",0.76,37.4743333,-118.7851667,200.31503597748147
"M 0.8 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371711",0.75,37.4778333,-118.7836667,200.36723128736006
"M 0.8 - 24km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373946",0.76,37.4821667,-118.7828333,200.37530913293648
"M 1.5 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371691",1.47,37.4743333,-118.7831667,200.42439757913183
"M 2.9 - 27km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369571",2.92,37.4748333,-118.783,200.42936856102503
"M 2.7 - 23km SSE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369581",2.7,37.4726667,-118.7831667,200.43868915207477
"M 2.4 - 47km NNE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373236",2.4,38.0475,-118.7621667,200.49771956205652
"M 1.8 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369751",1.76,37.478,-118.7811667,200.50206917121307
"M 1.1 - 46km ESE of Bridgeport, California","http://earthquake.usgs.gov/earthquakes/eventpage/nn00475431",1.14,38.0602,-118.7625,200.5437011445686
"M 0.9 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366966",0.92,37.4796667,-118.7776667,200.6785390284216
"M 0.2 - 24km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nn00476807",0.15,37.4938,-118.7755,200.6785390284216
"M 1.7 - 25km SE of Mammoth Lakes, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375456",1.69,37.4753333,-118.7758333,200.81586240322122
"M 1.4 - 11km S of Rio Dell, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373371",1.43,40.3948333,-124.0965,201.50745025911243
"M 2.4 - 32km SW of Rio Dell, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375611",2.43,40.2851667,-124.3613333,201.80695191817765
"M 1.6 - 32km SW of Rio Dell, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373026",1.57,40.2853333,-124.3615,201.82124349112058
"M 0.9 - 31km SSW of Hawthorne, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00476022",0.88,38.2681,-118.7654,201.97845079349298
"M 1.7 Quarry_blast - 4km NW of Shasta Lake, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366586",1.67,40.7118333,-122.4118333,202.02505374874173
"M 2.3 - 34km SW of Rio Dell, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375616",2.34,40.281,-124.3878333,202.3065355984441
"M 1.7 Quarry_blast - 9km NE of Shasta Lake, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366511",1.71,40.7478333,-122.3108333,204.58759491468552
"M 1.1 - 24km WNW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376076",1.09,37.4453333,-118.7073333,204.8168814545093
"M 1.8 - 14km SW of Hawthorne, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00476714",1.83,38.4287,-118.745,204.97657424782832
"M 2.4 - 29km E of Hydesville, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381676",2.36,40.5691681,-123.7464981,205.00826425739746
"M 2.9 - 18km SW of Rio Dell, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378641",2.86,40.3911667,-124.265,205.504119701244
"M 2.5 - 38km SSW of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369331",2.5,40.2818333,-124.509,205.8446319609281
"M 1.1 - 26km NW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367971",1.12,37.5156667,-118.6773333,205.86513726123755
"M 2.8 - 36km SSW of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372331",2.79,40.2933333,-124.4896667,205.93908061689888
"M 0.7 - 25km NW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370501",0.65,37.5081667,-118.6733333,206.1404053835734
"M 1.1 - 20km SW of Burney, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366491",1.09,40.7356667,-121.8141667,206.21497011197138
"M 1.1 - 14km SW of Hawthorne, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00475434",1.05,38.4164,-118.717,206.3013409223657
"M 2.5 - 37km SW of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377506",2.49,40.2966667,-124.5116667,206.77358420221955
"M 3.0 - 37km SW of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369946",2.97,40.2968333,-124.5146667,206.87113972187356
"M 3.6 - 38km SW of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372181",3.63,40.2961667,-124.517,206.9015869859694
"M 2.2 - 76km SW of Los Osos, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366716",2.15,34.8773333,-121.49,206.9276846409087
"M 0.7 - 29km N of Spanish Springs, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00474234",0.71,39.9176,-119.7086,207.37507301129656
"M 0.9 - 13km WNW of Fernley, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00474073",0.9,39.6681,-119.392,208.81914325127073
"M 1.0 - 16km WNW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370496",1.01,37.4211667,-118.6208333,209.75679471087528
"M 0.5 - 16km WNW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nn00476446",0.48,37.4265,-118.6198,209.76238706550512
"M 1.1 - 17km NW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374766",1.09,37.4705,-118.602,210.3383995923795
"M 1.2 - 18km NW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375331",1.16,37.4885,-118.598,210.40799333888427
"M 1.0 - 16km NW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368381",0.97,37.4681667,-118.5911667,210.9485876197696
"M 1.9 - 9km SSE of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366796",1.92,40.492,-124.2398333,210.9560440926094
"M 0.9 - 14km WNW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366726",0.93,37.4128333,-118.6,210.9721997837623
"M 4.3 - 41km SW of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381011",4.28,40.3195,-124.6121667,211.06105608510322
"M 1.5 - 21km NW of Dixon Lane-Meadow Creek, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369401",1.45,37.531,-118.5748333,211.3512371531187
"M 3.0 - 41km SW of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381006",2.98,40.3251667,-124.6253333,211.77874159593375
"M 1.4 - 5km NW of Fernley, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00475432",1.38,39.6485,-119.2956,212.1149042464613
"M 0.6 - 18km S of Hawthorne, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00473292",0.61,38.362,-118.5912,212.34481215902173
"M 2.5 - 24km S of Willow Creek, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374206",2.54,40.719,-123.625,212.63002224514398
"M 0.9 - 19km NW of Dixon Lane-Meadow Creek, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375256",0.91,37.5193333,-118.5511667,212.727577764798
"M 0.3 - 42km N of Spanish Springs, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00475938",0.34,40.0289,-119.7016,213.0743037518486
"M 1.9 - 4km N of Hydesville, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369261",1.88,40.5863333,-124.09,213.20230653559847
"M 2.1 - 17km NW of Dixon Lane-Meadow Creek, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381001",2.08,37.5045,-118.542,213.33962991039806
"M 1.2 - 10km NW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376311",1.22,37.4223333,-118.5453333,213.85847614550065
"M 1.1 - 8km W of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377481",1.1,37.3791667,-118.5465,214.22260056917744
"M 1.1 - 8km WNW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366816",1.12,37.3751667,-118.5445,214.37297277144668
"M 1.3 - 6km WNW of West Bishop, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372241",1.31,37.3835,-118.5201667,215.6107472628531
"M 0.8 - 24km NNW of Dixon Lane-Meadow Creek, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379541",0.75,37.6035,-118.4721667,216.51173773099532
"M 1.0 - 14km N of Dixon Lane-Meadow Creek, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369466",1,37.5191667,-118.4398333,218.81081685659962
"M 1.2 - 16km E of Fernley, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00477391",1.23,39.5819,-119.0649,219.59436787751503
"M 1.0 - 11km E of Hawthorne, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00473472",1.01,38.5194,-118.4933,219.6142518050878
"M 0.9 - 15km E of Fernley, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00474036",0.94,39.5968,-119.0771,219.61860141424435
"M 1.1 - 3km NNW of Dixon Lane-Meadow Creek, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378276",1.1,37.4168333,-118.439,219.70435085190203
"M 1.8 - 11km S of Willow Creek, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378446",1.82,40.8331667,-123.6086667,219.87460698174408
"M 1.3 - 61km SSE of Hawthorne, Nevada","http://earthquake.usgs.gov/earthquakes/eventpage/nn00476537",1.32,38.0031,-118.4014,219.9647060285583
"M 2.5 - 39km WSW of Ferndale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372901",2.45,40.445,-124.6946667,220.66126486634275
"M 2.1 - 7km SSW of Humboldt Hill, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367096",2.11,40.666,-124.2263333,221.28698721214909
